    Year, Month, C_Inp_t_C_ha, FYM_Inp_t_C_ha, TEMP_C, RM_TMP, RAIN_mm, PEVAP_mm, SMD_mm, RM_Moist, PC, RM_PC, DPM_t_C_ha, RPM_t_C_ha, BIO_t_C_ha, HUM_t_C_ha, IOM_t_C_ha, SOC_t_C_ha, CO2_t_C_ha
    1973,     7,        0.000,          0.000,   15.5, 1.9793,    37.2,    128.5, -44.94,   0.2000,  1,   0.6,     0.0190,     6.1461,     0.9281,    31.6677,     3.0041,    41.7651,    61.7577
    1973,     8,        0.000,          0.000,   16.5, 2.1729,    32.2,    109.7, -44.94,   0.2000,  1,   0.6,     0.0153,     6.1062,     0.9221,    31.6624,     3.0041,    41.7101,    61.8127
    1973,     9,        1.659,          0.000,   14.5, 1.8066,    36.2,     77.1, -44.94,   0.2000,  1,   0.6,     0.9918,     6.7530,     0.9171,    31.6579,     3.0041,    43.3238,    61.8578
    1973,    10,        0.000,          0.000,    8.7, 0.9260,    30.0,     28.6, -36.39,   0.4737,  0,   1.0,     0.6881,     6.6794,     0.9383,    31.6853,     3.0041,    42.9951,    62.1865
    1973,    11,        0.000,          0.000,    5.4, 0.5365,    32.1,      8.7, -10.82,   1.0000,  0,   1.0,     0.4400,     6.5904,     0.9510,    31.7039,     3.0041,    42.6894,    62.4922
    1973,    12,        0.000,          0.000,    4.6, 0.4613,    32.0,      2.4,   0.00,   1.0000,  0,   1.0,     0.2996,     6.5148,     0.9541,    31.7112,     3.0041,    42.4838,    62.6978
    1974,     1,        0.000,          0.000,    5.9, 0.5848,    64.1,     14.7,   0.00,   1.0000,  0,   1.0,     0.1840,     6.4203,     0.9515,    31.7127,     3.0041,    42.2726,    62.9090
    1974,     2,        0.000,          0.000,    5.3, 0.5275,    62.8,     21.2,   0.00,   1.0000,  0,   1.0,     0.1186,     6.3362,     0.9452,    31.7093,     3.0041,    42.1133,    63.0683
    1974,     3,        0.000,          0.000,    5.3, 0.5235,    39.5,     42.1,   0.00,   1.0000,  0,   1.0,     0.0767,     6.2538,     0.9366,    31.7030,     3.0041,    41.9741,    63.2075
    1974,     4,        0.000,          0.000,    7.1, 0.7215,    15.9,     76.4, -41.40,   0.3135,  1,   0.6,     0.0685,     6.2326,     0.9340,    31.7011,     3.0041,    41.9403,    63.2413
    1974,     5,        0.000,          0.000,   10.4, 1.1567,    32.5,    114.8, -44.94,   0.2000,  1,   0.6,     0.0610,     6.2110,     0.9314,    31.6990,     3.0041,    41.9064,    63.2752
    1974,     6,        0.000,          0.000,   13.4, 1.6240,    68.4,    124.3, -44.94,   0.2000,  1,   0.6,     0.0518,     6.1808,     0.9275,    31.6958,     3.0041,    41.8600,    63.3216
    1974,     7,        0.000,          0.000,   14.9, 1.8758,    41.4,    145.6, -44.94,   0.2000,  1,   0.6,     0.0430,     6.1461,     0.9229,    31.6919,     3.0041,    41.8080,    63.3736
    1974,     8,        1.957,          0.000,   14.9, 1.8740,   109.8,    107.4, -15.69,   1.0000,  1,   0.6,     1.1716,     6.7777,     0.8993,    31.6698,     3.0041,    43.5225,    63.6159
    1974,     9,        0.000,          0.000,   12.1, 1.4118,   108.9,     62.1,   0.00,   1.0000,  0,   1.0,     0.3613,     6.5427,     0.9530,    31.7373,     3.0041,    42.5984,    64.5399
    1974,    10,        0.000,          0.000,    7.1, 0.7204,    90.3,     37.2,   0.00,   1.0000,  0,   1.0,     0.1982,     6.4259,     0.9522,    31.7417,     3.0041,    42.3221,    64.8162
    1974,    11,        0.000,          0.000,    6.7, 0.6777,   121.5,     14.8,   0.00,   1.0000,  0,   1.0,     0.1127,     6.3179,     0.9443,    31.7375,     3.0041,    42.1165,    65.0219
    1974,    12,        0.000,          0.000,    7.8, 0.8009,    33.7,     17.5,   0.00,   1.0000,  0,   1.0,     0.0578,     6.1927,     0.9304,    31.7266,     3.0041,    41.9116,    65.2267
    1975,     1,        0.000,          0.000,    6.7, 0.6698,    63.4,     17.3,   0.00,   1.0000,  1,   0.6,     0.0414,     6.1308,     0.9223,    31.7197,     3.0041,    41.8182,    65.3201
    1975,     2,        0.000,          0.000,    3.9, 0.3990,    33.4,     18.0,   0.00,   1.0000,  1,   0.6,     0.0339,     6.0942,     0.9172,    31.7153,     3.0041,    41.7647,    65.3736
    1975,     3,        0.000,          0.000,    4.5, 0.4475,   106.3,     42.1,   0.00,   1.0000,  1,   0.6,     0.0271,     6.0534,     0.9114,    31.7101,     3.0041,    41.7062,    65.4322
    1975,     4,        0.262,          0.000,    8.3, 0.8688,    71.2,     74.2,   0.00,   1.0000,  1,   0.6,     0.1722,     6.0824,     0.9001,    31.6995,     3.0041,    41.8582,    65.5421
    1975,     5,        0.262,          0.000,    9.5, 1.0274,    62.2,    107.6, -18.50,   1.0000,  1,   0.6,     0.2576,     6.0968,     0.8930,    31.6938,     3.0041,    41.9453,    65.7170
    1975,     6,        0.262,          0.000,   13.9, 1.7178,    34.1,    117.2, -44.94,   0.2000,  1,   0.6,     0.3716,     6.1728,     0.8924,    31.6940,     3.0041,    42.1349,    65.7894
    1975,     7,        0.262,          0.000,   17.4, 2.3342,    29.9,    144.1, -44.94,   0.2000,  1,   0.6,     0.4489,     6.2371,     0.8939,    31.6970,     3.0041,    42.2810,    65.9053
    1975,     8,        0.262,          0.000,   18.5, 2.5358,     9.8,    115.0, -44.94,   0.2000,  1,   0.6,     0.5029,     6.2972,     0.8973,    31.7024,     3.0041,    42.4039,    66.0444
    1975,     9,        1.310,          0.000,   13.6, 1.6573,    93.8,     69.2,  -3.04,   1.0000,  1,   0.6,     0.9926,     6.6794,     0.9044,    31.7142,     3.0041,    43.2947,    66.4634
    1975,    10,        0.000,          0.000,    9.8, 1.0707,    26.4,     28.0,   0.00,   1.0000,  1,   0.6,     0.5811,     6.5730,     0.9324,    31.7501,     3.0041,    42.8407,    66.9174
    1975,    11,        0.000,          0.000,    5.5, 0.5446,    34.8,      6.9,   0.00,   1.0000,  1,   0.6,     0.4426,     6.5195,     0.9388,    31.7598,     3.0041,    42.6649,    67.0933
    1975,    12,        0.000,          0.000,    4.1, 0.4181,    32.4,      5.6,   0.00,   1.0000,  1,   0.6,     0.3591,     6.4788,     0.9413,    31.7645,     3.0041,    42.5478,    67.2103
    1976,     1,        0.000,          0.000,    5.3, 0.5305,    24.1,     15.8,   0.00,   1.0000,  1,   0.6,     0.2755,     6.4274,     0.9421,    31.7678,     3.0041,    42.4168,    67.3413
    1976,     2,        0.000,          0.000,    4.2, 0.4224,    16.9,     18.1,   0.00,   1.0000,  1,   0.6,     0.2230,     6.3868,     0.9412,    31.7687,     3.0041,    42.3238,    67.4343
    1976,     3,        0.000,          0.000,    4.5, 0.4493,    18.7,     46.1, -15.88,   1.0000,  1,   0.6,     0.1781,     6.3439,     0.9392,    31.7683,     3.0041,    42.2336,    67.5245
    1976,     4,        0.000,          0.000,    7.8, 0.8058,    15.7,     80.2, -44.94,   0.2000,  1,   0.6,     0.1643,     6.3286,     0.9382,    31.7678,     3.0041,    42.2031,    67.5550
    1976,     5,        0.000,          0.000,   12.3, 1.4466,    27.7,    123.4, -44.94,   0.2000,  1,   0.6,     0.1422,     6.3012,     0.9362,    31.7667,     3.0041,    42.1504,    67.6077
    1976,     6,        0.000,          0.000,   17.3, 2.3194,    14.2,    132.9, -44.94,   0.2000,  1,   0.6,     0.1128,     6.2575,     0.9323,    31.7642,     3.0041,    42.0709,    67.6872
    1976,     7,        0.000,          0.000,   18.4, 2.5076,    23.7,    134.7, -44.94,   0.2000,  1,   0.6,     0.0878,     6.2106,     0.9275,    31.7606,     3.0041,    41.9906,    67.7675
    1976,     8,        2.178,          0.000,   16.9, 2.2367,     7.0,    111.6, -44.94,   0.2000,  1,   0.6,     1.3553,     7.0615,     0.9228,    31.7568,     3.0041,    44.1005,    67.8351
    1976,     9,        0.000,          0.000,   13.4, 1.6223,    92.6,     70.7,  -5.37,   1.0000,  0,   1.0,     0.3507,     6.7808,     0.9918,    31.8445,     3.0041,    42.9719,    68.9638
    1976,    10,        0.000,          0.000,   10.8, 1.2155,   108.0,     40.4,   0.00,   1.0000,  0,   1.0,     0.1273,     6.5779,     0.9842,    31.8464,     3.0041,    42.5399,    69.3957
    1976,    11,        0.000,          0.000,    6.0, 0.5943,    50.3,      6.9,   0.00,   1.0000,  1,   0.6,     0.0946,     6.5195,     0.9782,    31.8430,     3.0041,    42.4394,    69.4962
    1976,    12,        0.000,          0.000,    1.6, 0.2286,    97.7,     -1.1,   0.00,   1.0000,  1,   0.6,     0.0844,     6.4972,     0.9757,    31.8413,     3.0041,    42.4027,    69.5330
    1977,     1,        0.000,          0.000,    2.5, 0.2913,    64.5,      4.6,   0.00,   1.0000,  0,   1.0,     0.0662,     6.4500,     0.9700,    31.8374,     3.0041,    42.3277,    69.6079
    1977,     2,        0.000,          0.000,    5.1, 0.5058,   104.6,     19.6,   0.00,   1.0000,  0,   1.0,     0.0434,     6.3690,     0.9594,    31.8294,     3.0041,    42.2053,    69.7304
    1977,     3,        0.000,          0.000,    6.7, 0.6777,    51.9,     48.1,   0.00,   1.0000,  0,   1.0,     0.0247,     6.2620,     0.9443,    31.8170,     3.0041,    42.0521,    69.8835
    1977,     4,        0.000,          0.000,    6.9, 0.6937,    33.1,     79.6, -26.60,   0.7873,  1,   0.6,     0.0188,     6.2109,     0.9368,    31.8105,     3.0041,    41.9811,    69.9546
    1977,     5,        0.000,          0.000,    9.8, 1.0778,    35.1,    104.5, -44.94,   0.2000,  1,   0.6,     0.0169,     6.1908,     0.9337,    31.8079,     3.0041,    41.9534,    69.9822
    1977,     6,        0.000,          0.000,   11.7, 1.3523,    80.0,    115.1, -44.94,   0.2000,  1,   0.6,     0.0147,     6.1658,     0.9299,    31.8046,     3.0041,    41.9191,    70.0165
    1977,     7,        0.000,          0.000,   15.5, 1.9846,     5.9,    132.2, -44.94,   0.2000,  1,   0.6,     0.0121,     6.1292,     0.9244,    31.7996,     3.0041,    41.8693,    70.0663
    1977,     8,        1.407,          0.000,   14.9, 1.8775,   154.9,    102.3,   0.00,   1.0000,  1,   0.6,     0.8353,     6.5357,     0.8987,    31.7750,     3.0041,    43.0487,    70.2942
    1977,     9,        0.000,          0.000,   13.3, 1.6140,    17.4,     69.6, -24.99,   0.8388,  0,   1.0,     0.2703,     6.3182,     0.9278,    31.8132,     3.0041,    42.3336,    71.0093
    1977,    10,        0.000,          0.000,   11.5, 1.3168,    28.2,     33.8, -22.14,   0.9301,  0,   1.0,     0.0974,     6.1277,     0.9171,    31.8068,     3.0041,    41.9532,    71.3898
    1977,    11,        0.000,          0.000,    6.3, 0.6276,    56.7,     17.7,   0.00,   1.0000,  0,   1.0,     0.0577,     6.0323,     0.9063,    31.7974,     3.0041,    41.7979,    71.5450
    1977,    12,        0.000,          0.000,    5.8, 0.5733,    59.3,      9.0,   0.00,   1.0000,  0,   1.0,     0.0358,     5.9464,     0.8952,    31.7870,     3.0041,    41.6685,    71.6745
    1978,     1,        0.000,          0.000,    2.7, 0.3013,    71.0,     11.3,   0.00,   1.0000,  0,   1.0,     0.0279,     5.9018,     0.8889,    31.7810,     3.0041,    41.6036,    71.7393
    1978,     2,        0.000,          0.000,    2.4, 0.2836,    52.6,     16.4,   0.00,   1.0000,  0,   1.0,     0.0220,     5.8601,     0.8829,    31.7751,     3.0041,    41.5442,    71.7987
    1978,     3,        0.000,          0.000,    6.6, 0.6653,    64.8,     46.2,   0.00,   1.0000,  0,   1.0,     0.0126,     5.7635,     0.8688,    31.7605,     3.0041,    41.4096,    71.9333
    1978,     4,        0.000,          0.000,    6.2, 0.6189,    49.9,     72.2,  -4.25,   1.0000,  1,   0.6,     0.0093,     5.7102,     0.8608,    31.7521,     3.0041,    41.3365,    72.0064
    1978,     5,        0.000,          0.000,   10.8, 1.2081,    53.7,     92.9, -20.23,   0.9914,  1,   0.6,     0.0051,     5.6085,     0.8455,    31.7353,     3.0041,    41.1986,    72.1443
    1978,     6,        0.000,          0.000,   13.5, 1.6423,    53.9,    119.7, -44.94,   0.2000,  1,   0.6,     0.0043,     5.5810,     0.8413,    31.7306,     3.0041,    41.1613,    72.1816
    1978,     7,        0.000,          0.000,   14.9, 1.8758,    64.1,    124.9, -44.94,   0.2000,  1,   0.6,     0.0036,     5.5497,     0.8365,    31.7252,     3.0041,    41.1190,    72.2239
    1978,     8,        1.849,          0.000,   14.9, 1.8810,    44.2,    105.4, -44.94,   0.2000,  1,   0.6,     1.0939,     6.2760,     0.8317,    31.7197,     3.0041,    42.9254,    72.2660
    1978,     9,        0.000,          0.000,   14.4, 1.7980,    30.1,     74.2, -44.94,   0.2000,  0,   1.0,     0.8106,     6.2198,     0.8536,    31.7456,     3.0041,    42.6337,    72.5577
    1978,    10,        0.000,          0.000,   11.5, 1.3230,     2.8,     37.4, -44.94,   0.2000,  0,   1.0,     0.6502,     6.1788,     0.8644,    31.7588,     3.0041,    42.4564,    72.7350
    1978,    11,        0.000,          0.000,    8.0, 0.8307,    26.0,     26.2, -38.59,   0.4033,  0,   1.0,     0.4918,     6.1273,     0.8735,    31.7702,     3.0041,    42.2669,    72.9245
    1978,    12,        0.000,          0.000,    3.7, 0.3822,   107.0,     14.5,   0.00,   1.0000,  0,   1.0,     0.3577,     6.0690,     0.8788,    31.7776,     3.0041,    42.0872,    73.1042
    1979,     1,        0.000,          0.000,   -0.9, 0.1081,    60.4,     -1.6,   0.00,   1.0000,  0,   1.0,     0.3269,     6.0526,     0.8795,    31.7788,     3.0041,    42.0420,    73.1494
    1979,     2,        0.000,          0.000,    0.7, 0.1760,    53.9,      9.1,   0.00,   1.0000,  0,   1.0,     0.2823,     6.0261,     0.8801,    31.7801,     3.0041,    41.9727,    73.2187
    1979,     3,        0.000,          0.000,    4.5, 0.4530,   127.3,     37.8,   0.00,   1.0000,  0,   1.0,     0.1935,     5.9582,     0.8791,    31.7803,     3.0041,    41.8153,    73.3761
    1979,     4,        0.000,          0.000,    7.7, 0.7910,    86.8,     70.8,   0.00,   1.0000,  1,   0.6,     0.1303,     5.8879,     0.8749,    31.7769,     3.0041,    41.6741,    73.5173
    1979,     5,        0.000,          0.000,   10.7, 1.1933,   103.5,    101.3,   0.00,   1.0000,  1,   0.6,     0.0718,     5.7835,     0.8650,    31.7671,     3.0041,    41.4914,    73.7000
    1979,     6,        0.000,          0.000,   13.7, 1.6807,    43.2,    113.7, -42.08,   0.2919,  1,   0.6,     0.0561,     5.7411,     0.8601,    31.7620,     3.0041,    41.4233,    73.7681
    1979,     7,        0.000,          0.000,   16.1, 2.0899,    13.9,    124.1, -44.94,   0.2000,  1,   0.6,     0.0456,     5.7052,     0.8556,    31.7572,     3.0041,    41.3677,    73.8237
    1979,     8,        1.849,          0.000,   15.2, 1.9405,    70.0,    103.9, -44.94,   0.2000,  1,   0.6,     1.1284,     6.4297,     0.8512,    31.7526,     3.0041,    43.1661,    73.8739
    1979,     9,        0.000,          0.000,   13.5, 1.6406,    15.4,     62.7, -44.94,   0.2000,  0,   1.0,     0.8585,     6.3771,     0.8722,    31.7777,     3.0041,    42.8896,    74.1503
    1979,    10,        0.000,          0.000,   10.7, 1.2037,    81.1,     28.3,   0.00,   1.0000,  0,   1.0,     0.3149,     6.1881,     0.9032,    31.8160,     3.0041,    42.2262,    74.8137
    1979,    11,        0.000,          0.000,    6.5, 0.6541,    46.3,     15.8,   0.00,   1.0000,  0,   1.0,     0.1825,     6.0877,     0.9017,    31.8171,     3.0041,    41.9932,    75.0467
    1979,    12,        0.000,          0.000,    5.6, 0.5598,   130.9,     21.7,   0.00,   1.0000,  0,   1.0,     0.1145,     6.0031,     0.8958,    31.8125,     3.0041,    41.8300,    75.2099
    1980,     1,        0.000,          0.000,    1.9, 0.2513,    33.1,      2.9,   0.00,   1.0000,  1,   0.6,     0.1010,     5.9805,     0.8936,    31.8107,     3.0041,    41.7899,    75.2500
    1980,     2,        0.000,          0.000,    5.6, 0.5527,    47.0,     20.8,   0.00,   1.0000,  1,   0.6,     0.0766,     5.9312,     0.8884,    31.8060,     3.0041,    41.7063,    75.3337
    1980,     3,        0.000,          0.000,    4.7, 0.4724,    78.7,     37.1,   0.00,   1.0000,  1,   0.6,     0.0605,     5.8893,     0.8835,    31.8013,     3.0041,    41.6387,    75.4012
    1980,     4,        0.000,          0.000,    8.0, 0.8345,    21.6,     64.8, -27.00,   0.7745,  1,   0.6,     0.0438,     5.8325,     0.8764,    31.7943,     3.0041,    41.5510,    75.4889
    1980,     5,        0.000,          0.000,   10.2, 1.1291,    30.6,     90.2, -44.94,   0.2000,  1,   0.6,     0.0391,     5.8127,     0.8737,    31.7917,     3.0041,    41.5213,    75.5186
    1980,     6,        0.000,          0.000,   14.2, 1.7654,    92.3,    118.0, -41.14,   0.3217,  1,   0.6,     0.0294,     5.7634,     0.8670,    31.7848,     3.0041,    41.4487,    75.5912
    1980,     7,        0.000,          0.000,   14.4, 1.7963,   113.2,    113.7, -13.22,   1.0000,  1,   0.6,     0.0120,     5.6102,     0.8454,    31.7609,     3.0041,    41.2326,    75.8073
    1980,     8,        2.136,          0.000,   15.9, 2.0630,   123.6,    110.6,   0.00,   1.0000,  1,   0.6,     1.2649,     6.3147,     0.8203,    31.7313,     3.0041,    43.1354,    76.0406
    1980,     9,        0.000,          0.000,   14.8, 1.8671,    22.4,     74.3, -24.99,   0.8388,  0,   1.0,     0.3430,     6.0722,     0.8866,    31.8059,     3.0041,    42.1118,    77.0642
    1980,    10,        0.000,          0.000,    8.8, 0.9366,    81.3,     27.6,   0.00,   1.0000,  1,   0.6,     0.2147,     5.9875,     0.8871,    31.8084,     3.0041,    41.9018,    77.2742
    1980,    11,        0.000,          0.000,    6.0, 0.5964,    50.4,     20.9,   0.00,   1.0000,  1,   0.6,     0.1593,     5.9342,     0.8846,    31.8068,     3.0041,    41.7890,    77.3870
    1980,    12,        0.000,          0.000,    5.0, 0.4981,    30.2,     17.2,   0.00,   1.0000,  1,   0.6,     0.1242,     5.8900,     0.8813,    31.8040,     3.0041,    41.7037,    77.4723
    1981,     1,        0.000,          0.000,    4.3, 0.4331,    30.6,     10.8,   0.00,   1.0000,  1,   0.6,     0.1000,     5.8519,     0.8778,    31.8009,     3.0041,    41.6347,    77.5413
    1981,     2,        0.000,          0.000,    2.6, 0.2927,    15.7,     14.2,   0.00,   1.0000,  1,   0.6,     0.0864,     5.8263,     0.8752,    31.7984,     3.0041,    41.5904,    77.5857
    1981,     3,        0.000,          0.000,    8.0, 0.8357,   102.8,     65.9,   0.00,   1.0000,  1,   0.6,     0.0569,     5.7537,     0.8669,    31.7900,     3.0041,    41.4717,    77.7044
    1981,     4,        0.000,          0.000,    7.3, 0.7404,    70.9,     60.5,   0.00,   1.0000,  1,   0.6,     0.0393,     5.6901,     0.8588,    31.7815,     3.0041,    41.3739,    77.8021
    1981,     5,        0.000,          0.000,   11.2, 1.2786,    62.8,     93.7,  -7.48,   1.0000,  1,   0.6,     0.0207,     5.5820,     0.8440,    31.7652,     3.0041,    41.2160,    77.9600
    1981,     6,        0.000,          0.000,   13.3, 1.6124,    34.2,    115.9, -44.94,   0.2000,  1,   0.6,     0.0176,     5.5551,     0.8401,    31.7608,     3.0041,    41.1777,    77.9983
    1981,     7,        0.000,          0.000,   15.9, 2.0540,    43.8,    116.5, -44.94,   0.2000,  1,   0.6,     0.0144,     5.5210,     0.8351,    31.7552,     3.0041,    41.1297,    78.0464
    1981,     8,        2.862,          0.000,   16.2, 2.1114,    53.0,     95.8, -44.94,   0.2000,  1,   0.6,     1.7010,     6.6593,     0.8299,    31.7492,     3.0041,    43.9435,    78.0951
    1981,     9,        0.000,          0.000,   14.7, 1.8393,    71.5,     71.7, -27.22,   0.7674,  0,   1.0,     0.5246,     6.4284,     0.9252,    31.8593,     3.0041,    42.7416,    79.2969
    1981,    10,        0.000,          0.000,    8.4, 0.8790,    79.3,     25.5,   0.00,   1.0000,  0,   1.0,     0.2522,     6.2886,     0.9327,    31.8728,     3.0041,    42.3504,    79.6881
    1981,    11,        0.000,          0.000,    7.1, 0.7239,    33.8,     19.1,   0.00,   1.0000,  1,   0.6,     0.1756,     6.2207,     0.9300,    31.8724,     3.0041,    42.2028,    79.8357
    1981,    12,        0.000,          0.000,   -0.2, 0.1345,    46.9,     -0.8,   0.00,   1.0000,  1,   0.6,     0.1642,     6.2082,     0.9292,    31.8720,     3.0041,    42.1777,    79.8609
    1982,     1,        0.000,          0.000,    2.0, 0.2578,    41.8,     15.1,   0.00,   1.0000,  0,   1.0,     0.1324,     6.1683,     0.9262,    31.8701,     3.0041,    42.1011,    79.9375
    1982,     2,        0.000,          0.000,    4.5, 0.4484,    25.6,     20.7,   0.00,   1.0000,  0,   1.0,     0.0911,     6.0995,     0.9195,    31.8650,     3.0041,    41.9793,    80.0592
    1982,     3,        0.000,          0.000,    5.9, 0.5880,    90.2,     45.1,   0.00,   1.0000,  0,   1.0,     0.0558,     6.0105,     0.9091,    31.8559,     3.0041,    41.8354,    80.2031
    1982,     4,        0.000,          0.000,    8.1, 0.8420,    27.2,     71.0, -26.05,   0.8049,  1,   0.6,     0.0398,     5.9497,     0.9011,    31.8485,     3.0041,    41.7432,    80.2953
    1982,     5,        0.000,          0.000,   11.2, 1.2802,    44.0,     96.8, -44.94,   0.2000,  1,   0.6,     0.0350,     5.9269,     0.8979,    31.8455,     3.0041,    41.7094,    80.3291
    1982,     6,        0.000,          0.000,   15.8, 2.0397,   105.9,    126.3, -33.77,   0.5578,  1,   0.6,     0.0198,     5.8267,     0.8837,    31.8314,     3.0041,    41.5656,    80.4729
    1982,     7,        0.000,          0.000,   16.4, 2.1458,    27.7,    116.9, -44.94,   0.2000,  1,   0.6,     0.0160,     5.7893,     0.8781,    31.8258,     3.0041,    41.5132,    80.5253
    1982,     8,        2.130,          0.000,   16.3, 2.1331,    44.6,    109.2, -44.94,   0.2000,  1,   0.6,     1.2699,     6.6252,     0.8725,    31.8201,     3.0041,    43.5919,    80.5766
    1982,     9,        0.000,          0.000,   14.2, 1.7671,    31.5,     64.9, -44.94,   0.2000,  0,   1.0,     0.9459,     6.5670,     0.8983,    31.8513,     3.0041,    43.2666,    80.9018
    1982,    10,        0.000,          0.000,   10.1, 1.1119,   108.5,     24.3,   0.00,   1.0000,  0,   1.0,     0.3745,     6.3869,     0.9330,    31.8957,     3.0041,    42.5942,    81.5742
    1982,    11,        0.000,          0.000,    7.8, 0.8095,    79.7,     22.4,   0.00,   1.0000,  0,   1.0,     0.1908,     6.2590,     0.9327,    31.8999,     3.0041,    42.2865,    81.8820
    1982,    12,        0.000,          0.000,    4.1, 0.4137,    52.7,      8.5,   0.00,   1.0000,  0,   1.0,     0.1351,     6.1946,     0.9283,    31.8975,     3.0041,    42.1596,    82.0088
    1983,     1,        0.000,          0.000,    6.6, 0.6675,    40.7,     48.9,   0.00,   1.0000,  0,   1.0,     0.0775,     6.0921,     0.9182,    31.8894,     3.0041,    41.9812,    82.1872
    1983,     2,        0.000,          0.000,    1.3, 0.2130,    28.6,     13.5,   0.00,   1.0000,  0,   1.0,     0.0649,     6.0597,     0.9143,    31.8861,     3.0041,    41.9291,    82.2393
    1983,     3,        0.000,          0.000,    6.3, 0.6331,    37.8,     41.7,   0.00,   1.0000,  0,   1.0,     0.0383,     5.9645,     0.9021,    31.8748,     3.0041,    41.7838,    82.3847
    1983,     4,        0.000,          0.000,    6.9, 0.7006,    97.2,     62.6,   0.00,   1.0000,  1,   0.6,     0.0270,     5.9022,     0.8933,    31.8664,     3.0041,    41.6930,    82.4754
    1983,     5,        0.000,          0.000,   10.1, 1.1176,   119.0,     80.2,   0.00,   1.0000,  1,   0.6,     0.0154,     5.8041,     0.8791,    31.8521,     3.0041,    41.5547,    82.6137
    1983,     6,        0.000,          0.000,   14.4, 1.7963,    23.6,    123.8, -44.94,   0.2000,  1,   0.6,     0.0129,     5.7729,     0.8744,    31.8473,     3.0041,    41.5115,    82.6569
    1983,     7,        0.000,          0.000,   19.2, 2.6779,    58.9,    153.1, -44.94,   0.2000,  1,   0.6,     0.0099,     5.7267,     0.8674,    31.8400,     3.0041,    41.4480,    82.7204
    1983,     8,        1.940,          0.000,   17.4, 2.3213,    17.5,    104.6, -44.94,   0.2000,  1,   0.6,     1.1526,     6.4819,     0.8613,    31.8335,     3.0041,    43.3335,    82.7747
    1983,     9,        0.000,          0.000,   14.0, 1.7314,    74.0,     69.7, -23.22,   0.8955,  0,   1.0,     0.3166,     6.2355,     0.9167,    31.8991,     3.0041,    42.3721,    83.7361
    1983,    10,        0.000,          0.000,   10.3, 1.1465,    45.2,     36.2,  -5.17,   1.0000,  0,   1.0,     0.1218,     6.0593,     0.9104,    31.8966,     3.0041,    41.9922,    84.1160
    1983,    11,        0.000,          0.000,    7.3, 0.7416,    39.7,     19.3,   0.00,   1.0000,  0,   1.0,     0.0657,     5.9480,     0.8988,    31.8863,     3.0041,    41.8029,    84.3053
    1983,    12,        0.000,          0.000,    5.3, 0.5305,    45.0,     16.6,   0.00,   1.0000,  0,   1.0,     0.0422,     5.8696,     0.8889,    31.8768,     3.0041,    41.6816,    84.4267
    1984,     1,        0.000,          0.000,    3.7, 0.3789,    73.0,      9.2,   0.00,   1.0000,  0,   1.0,     0.0308,     5.8143,     0.8813,    31.8692,     3.0041,    41.5996,    84.5086
    1984,     2,        0.000,          0.000,    3.2, 0.3373,    44.5,     18.3,   0.00,   1.0000,  0,   1.0,     0.0232,     5.7655,     0.8743,    31.8621,     3.0041,    41.5292,    84.5790
    1984,     3,        0.000,          0.000,    4.5, 0.4530,    48.5,     38.2,   0.00,   1.0000,  0,   1.0,     0.0159,     5.7006,     0.8648,    31.8522,     3.0041,    41.4375,    84.6707
    1984,     4,        0.000,          0.000,    7.4, 0.7607,     8.7,     54.8, -32.40,   0.6016,  1,   0.6,     0.0127,     5.6616,     0.8589,    31.8459,     3.0041,    41.3832,    84.7250
    1984,     5,        0.000,          0.000,    9.0, 0.9646,    87.6,     87.8, -10.65,   1.0000,  1,   0.6,     0.0078,     5.5802,     0.8467,    31.8324,     3.0041,    41.2713,    84.8370
    1984,     6,        0.000,          0.000,   14.3, 1.7706,    48.9,    115.5, -44.94,   0.2000,  1,   0.6,     0.0066,     5.5507,     0.8421,    31.8274,     3.0041,    41.2308,    84.8774
    1984,     7,        0.000,          0.000,   16.6, 2.1784,    12.1,    121.3, -44.94,   0.2000,  1,   0.6,     0.0053,     5.5145,     0.8365,    31.8211,     3.0041,    41.1815,    84.9267
    1984,     8,        1.940,          0.000,   17.5, 2.3416,    68.5,    110.0, -44.94,   0.2000,  1,   0.6,     1.1490,     6.2709,     0.8306,    31.8143,     3.0041,    43.0688,    84.9792
    1984,     9,        0.000,          0.000,   13.6, 1.6657,    88.8,     69.5,  -8.27,   1.0000,  0,   1.0,     0.2867,     6.0152,     0.8882,    31.8791,     3.0041,    42.0732,    85.9748
    1984,    10,        0.000,          0.000,   11.4, 1.3107,    48.4,     38.4,   0.00,   1.0000,  0,   1.0,     0.0962,     5.8212,     0.8790,    31.8712,     3.0041,    41.6717,    86.3763
    1984,    11,        0.000,          0.000,    8.1, 0.8433,   104.7,     21.5,   0.00,   1.0000,  0,   1.0,     0.0476,     5.6998,     0.8651,    31.8569,     3.0041,    41.4735,    86.5745
    1984,    12,        0.000,          0.000,    5.3, 0.5275,    49.2,      3.7,   0.00,   1.0000,  0,   1.0,     0.0307,     5.6251,     0.8551,    31.8462,     3.0041,    41.3611,    86.6869
    1985,     1,        0.000,          0.000,    0.3, 0.1565,    48.8,      5.3,   0.00,   1.0000,  1,   0.6,     0.0284,     5.6119,     0.8532,    31.8441,     3.0041,    41.3418,    86.7062
